blockNumber;time;netHashPerSecond
403200;1452793407.00;111368000000
403344;1452816233.00;101981000000
403488;1452839131.00;92357340185
403632;1452861579.00;101674000000
403776;1452883508.00;109236000000
403920;1452907242.00;86011966111
404064;1452929030.00;84788996905
404208;1452952441.00;104290000000
404352;1452974524.00;121630000000
404496;1452996973.00;107339000000
404640;1453020526.00;102736000000
404784;1453041787.00;109158000000
404928;1453065417.00;104671000000
405072;1453088616.00;86400631498
405216;1453111566.00;79938467521
405360;1453133551.00;114653000000
405504;1453155035.00;111158000000
405648;1453179724.00;96762192631
405792;1453202793.00;91514624162
405936;1453224242.00;106639000000
406080;1453247437.00;100895000000
406224;1453270493.00;96061254118
406368;1453292080.00;106557000000
406512;1453315552.00;112258000000
406656;1453337618.00;100682000000
406800;1453360942.00;95069659741
406944;1453382774.00;117770000000
407088;1453405975.00;119062000000
407232;1453428640.00;95799478662
407376;1453451142.00;95111311913
407520;1453473821.00;115378000000
407664;1453496897.00;103417000000
407808;1453520679.00;108240000000
407952;1453541966.00;92652380934
408096;1453564514.00;123885000000
408240;1453587395.00;121990000000
408384;1453610762.00;96181378702
408528;1453633503.00;88916313424
408672;1453655716.00;124093000000
408816;1453678665.00;112600000000
408960;1453701375.00;98927272926
409104;1453723843.00;91066206509
409248;1453746391.00;95350661040
409392;1453770335.00;87650577979
409536;1453792387.00;89378137720
409680;1453814742.00;106901000000
409824;1453836801.00;113775000000
409968;1453861105.00;84335148724
410112;1453883198.00;83850359762
410256;1453905493.00;95319985484
410400;1453928955.00;91569058332
410544;1453950230.00;104301000000
410688;1453974573.00;82470961269
410832;1453996399.00;103768000000
410976;1454019504.00;111131000000
411120;1454042414.00;89484538488
411264;1454064468.00;100272000000
411408;1454086851.00;136893000000
411552;1454109133.00;128845000000
411696;1454131355.00;123332000000
411840;1454155006.00;121914000000
411984;1454177244.00;143824000000
412128;1454201027.00;135711000000
412272;1454222487.00;118435000000
412416;1454245979.00;115733000000
412560;1454267538.00;143563000000
412704;1454291477.00;129643000000
412848;1454314332.00;109889000000
412992;1454336300.00;131805000000
413136;1454359400.00;143404000000
413280;1454382217.00;102458000000
413424;1454404782.00;117448000000
413568;1454427877.00;139380000000
413712;1454450330.00;128009000000
413856;1454473179.00;109287000000
414000;1454495597.00;128769000000
414144;1454518241.00;131974000000
414288;1454540725.00;109318000000
414432;1454564235.00;106917000000
414576;1454586404.00;110558000000
414720;1454609519.00;151663000000
414864;1454632546.00;115217000000
415008;1454654602.00;96657670420
415152;1454677167.00;111892000000
415296;1454700177.00;126673000000
415440;1454723856.00;100148000000
415584;1454745822.00;77749494145
415728;1454768009.00;106937000000
415872;1454790440.00;118714000000
416016;1454813648.00;116954000000
416160;1454836455.00;108237000000
416304;1454858550.00;134989000000
416448;1454880501.00;122453000000
416592;1454903776.00;119520000000
416736;1454927102.00;104314000000
416880;1454948791.00;131053000000
417024;1454971915.00;122840000000
417168;1454996226.00;98105395557
417312;1455017853.00;120425000000
417456;1455040852.00;107362000000
417600;1455063038.00;122179000000
417744;1455086623.00;105578000000
417888;1455108503.00;98626575726
418032;1455131554.00;151712000000
418176;1455153760.00;115583000000
418320;1455176740.00;110754000000
418464;1455199282.00;114822000000
418608;1455221322.00;126303000000
418752;1455246467.00;73588761352
418896;1455268747.00;88234005495
419040;1455291313.00;100871000000
419184;1455313254.00;112742000000
419328;1455336680.00;89654002645
419472;1455359385.00;91603477234
419616;1455381175.00;130787000000
419760;1455404649.00;101829000000
419904;1455426769.00;124810000000
420048;1455449570.00;132931000000
420192;1455472354.00;136074000000
420336;1455495188.00;119000000000
420480;1455517798.00;108092000000
420624;1455540240.00;119752000000
420768;1455562346.00;153485000000
420912;1455585599.00;120480000000
421056;1455608354.00;91784214998
421200;1455630350.00;113418000000
421344;1455653475.00;114821000000
421488;1455676572.00;100724000000
421632;1455698611.00;122839000000
421776;1455721276.00;108021000000
421920;1455744176.00;104928000000
422064;1455767233.00;113163000000
422208;1455789722.00;120399000000
422352;1455811658.00;121907000000
422496;1455835551.00;121152000000
422640;1455858687.00;111795000000
422784;1455880413.00;100998000000
422928;1455902644.00;121880000000
423072;1455926096.00;117806000000
423216;1455949155.00;115427000000
423360;1455971615.00;109657000000
423504;1455993956.00;134938000000
423648;1456015987.00;128287000000
423792;1456040079.00;117123000000
423936;1456062112.00;119694000000
424080;1456083747.00;132457000000
424224;1456108357.00;100709000000
424368;1456129900.00;113811000000
424512;1456152618.00;122708000000
424656;1456175192.00;123288000000
424800;1456198026.00;114056000000
424944;1456220543.00;102947000000
425088;1456243158.00;124918000000
425232;1456266018.00;141527000000
425376;1456288669.00;113184000000
425520;1456311709.00;100342000000
425664;1456333643.00;136628000000
425808;1456356991.00;120939000000
425952;1456379659.00;106560000000
426096;1456401241.00;129371000000
426240;1456424848.00;131821000000
426384;1456447015.00;140360000000
426528;1456470331.00;130056000000
426672;1456492592.00;100349000000
426816;1456516725.00;97978167062
426960;1456538662.00;99181224507
427104;1456561469.00;96590408132
427248;1456584178.00;118766000000
427392;1456606566.00;98166533409
427536;1456630423.00;96690599798
427680;1456651545.00;100160000000
427824;1456674645.00;122728000000
427968;1456697448.00;107492000000
428112;1456721191.00;94164863305
428256;1456742879.00;94128922400
428400;1456765884.00;101821000000
428544;1456788268.00;97421815799
428688;1456811298.00;103404000000
428832;1456833629.00;103008000000
428976;1456856821.00;96160687837
429120;1456879807.00;78467838630
429264;1456901798.00;88512643758
429408;1456924567.00;87447366674
429552;1456946802.00;97924364982
429696;1456970719.00;87487386297
429840;1456993257.00;84065845826
429984;1457014765.00;88564831432
430128;1457038268.00;89076971504
430272;1457060580.00;81067955482
430416;1457083934.00;83852026856
430560;1457106136.00;88985768353
430704;1457129665.00;90763568906
430848;1457151646.00;75874598419
430992;1457175124.00;83706460786
431136;1457197050.00;101536000000
431280;1457220155.00;97525069787
431424;1457242927.00;64022834334
431568;1457265273.00;82198669424
431712;1457287631.00;98781930697
431856;1457311495.00;90336097106
432000;1457333944.00;80320780978
432144;1457355943.00;83913965440
432288;1457378851.00;104667000000
432432;1457401691.00;102040000000
432576;1457423556.00;105984000000
432720;1457447895.00;110445000000
432864;1457469590.00;109899000000
433008;1457492768.00;103614000000
433152;1457515040.00;89784756113
433296;1457536915.00;111839000000
433440;1457560940.00;97163129055
433584;1457583112.00;100129000000
433728;1457605664.00;98671344084
433872;1457628624.00;119327000000
434016;1457650744.00;106432000000
434160;1457674449.00;100187000000
434304;1457696351.00;99481496061
434448;1457718262.00;120227000000
434592;1457741610.00;98079132805
434736;1457764316.00;108523000000
434880;1457786879.00;122636000000
435024;1457809236.00;128175000000
435168;1457832843.00;93756032204
435312;1457855135.00;98213370588
435456;1457877491.00;103412000000
435600;1457900091.00;106020000000
435744;1457923258.00;98602730033
435888;1457946196.00;100847000000
436032;1457968750.00;111373000000
436176;1457991970.00;97791068220
436320;1458014407.00;96875985723
436464;1458037226.00;89989127740
436608;1458059561.00;97403634049
436752;1458081850.00;93174567803
436896;1458105411.00;84346648282
437040;1458128065.00;95218573639
437184;1458149730.00;108978000000
437328;1458173681.00;80683701753
437472;1458196552.00;70577524217
437616;1458218578.00;86420312082
437760;1458241021.00;100669000000
437904;1458263674.00;89408657356
438048;1458286352.00;74778791033
438192;1458308838.00;86656186927
438336;1458332948.00;88422061055
438480;1458355429.00;98518811302
438624;1458377730.00;79534422661
438768;1458400089.00;94545823902
438912;1458423590.00;93439284076
439056;1458446946.00;73324325668
439200;1458468717.00;88560173182
439344;1458491415.00;84632975680
439488;1458515028.00;105381000000
439632;1458537177.00;84096081514
439776;1458560038.00;84659554494
439920;1458581651.00;99980326519
440064;1458604079.00;94520804617
440208;1458627874.00;74896548244
440352;1458649683.00;88309483819
440496;1458672908.00;98850523589
440640;1458696080.00;88681018868
440784;1458718506.00;78816632039
440928;1458741576.00;97630429532
441072;1458764319.00;94655944841
441216;1458786496.00;97348630340
441360;1458809864.00;80404161473
441504;1458831381.00;92874263953
441648;1458854587.00;88280921755
441792;1458877574.00;73456019635
441936;1458899824.00;83913493936
442080;1458922025.00;90784484062
442224;1458945508.00;79805536785
442368;1458967403.00;86456295600
442512;1458990226.00;81821001484
442656;1459013234.00;88793621108
442800;1459035941.00;97864322593
442944;1459058207.00;86384301888
443088;1459081287.00;100667000000
443232;1459103692.00;124042000000
443376;1459126903.00;80816188141
443520;1459149247.00;85681901456
443664;1459171596.00;83732986981
443808;1459194393.00;99874787900
443952;1459217842.00;75137764676
444096;1459240247.00;83950260886
444240;1459261743.00;105381000000
444384;1459285154.00;95364671304
444528;1459308260.00;77409059843
444672;1459330041.00;106445000000
444816;1459353304.00;83002033092
444960;1459376121.00;109658000000
445104;1459398668.00;84416664947
445248;1459421678.00;94131074804
445392;1459444848.00;72131423470
445536;1459467650.00;70146514867
445680;1459490161.00;65631156092
445824;1459512721.00;87212179241
445968;1459534874.00;92504113066
446112;1459558611.00;77165911969
446256;1459580551.00;84112657835
446400;1459602687.00;106463000000
446544;1459626102.00;77783772263
446688;1459648911.00;85698830571
446832;1459671704.00;76865111444
446976;1459694210.00;94446538618
447120;1459716951.00;102478000000
447264;1459739938.00;82313795454
447408;1459762791.00;80097227415
447552;1459784506.00;79798764410
447696;1459807529.00;83408034763
447840;1459830855.00;77936892365
447984;1459852991.00;85416586887
448128;1459876201.00;87620866790
448272;1459898519.00;103152000000
448416;1459920966.00;105857000000
448560;1459944272.00;89947061558
448704;1459968360.00;62368365551
448848;1459990246.00;81397026696
448992;1460012982.00;69408120427
449136;1460035887.00;87905736813
449280;1460057970.00;111731000000
449424;1460080565.00;94306633634
449568;1460103446.00;78693442640
449712;1460126639.00;90909288093
449856;1460148987.00;91502469749
450000;1460172189.00;73866480521
450144;1460195220.00;68565964434
450288;1460216823.00;87975569482
450432;1460239986.00;95067681902
450576;1460262616.00;89711547587
450720;1460283493.00;93619704628
450864;1460309027.00;99213718516
451008;1460331505.00;90526060599
451152;1460354489.00;60592579131
451296;1460376287.00;78355445676
451440;1460398633.00;87927021535
451584;1460421608.00;97427729629
451728;1460444583.00;81417336064
451872;1460466353.00;76235655343
452016;1460489788.00;84007230162
452160;1460511930.00;73297549775
452304;1460535388.00;82424322824
452448;1460557798.00;79277607567
452592;1460581182.00;94826401663
452736;1460603328.00;79977280063
452880;1460625221.00;80637763101
453024;1460648862.00;86762464363
453168;1460671181.00;94194966659
453312;1460694592.00;75036439601
453456;1460716832.00;80994263738
453600;1460738968.00;88554926178
453744;1460762101.00;85837286012
453888;1460784551.00;81106654456
454032;1460806540.00;94710149992
454176;1460830092.00;93472606483
454320;1460853129.00;82017767797
454464;1460874431.00;86186302623
454608;1460897638.00;102458000000
454752;1460921082.00;89819111256
454896;1460943767.00;82849708914
455040;1460966190.00;68474976651
455184;1460988588.00;84610627644
455328;1461011173.00;103440000000
455472;1461034193.00;84411146060
455616;1461056557.00;85889530203
455760;1461078787.00;83229917212
455904;1461102203.00;107424000000
456048;1461125411.00;78367529139
456192;1461147432.00;81773087057
456336;1461169935.00;89946133970
456480;1461192912.00;103810000000
456624;1461215883.00;86010906448
456768;1461237813.00;97037707195
456912;1461260663.00;95480743776
457056;1461283873.00;93073781786
457200;1461306434.00;79947793954
457344;1461328268.00;94300413076
457488;1461351465.00;99134093179
457632;1461374524.00;102390000000
457776;1461396354.00;102217000000
457920;1461418762.00;104317000000
458064;1461441976.00;110727000000
458208;1461464311.00;122524000000
458352;1461486017.00;127298000000
458496;1461510540.00;115459000000
458640;1461532495.00;125351000000
458784;1461555762.00;103051000000
458928;1461578144.00;107938000000
459072;1461601316.00;113530000000
459216;1461624319.00;123494000000
459360;1461646301.00;96616663487
459504;1461669618.00;111348000000
459648;1461691603.00;115512000000
459792;1461714621.00;111143000000
459936;1461737059.00;130275000000
460080;1461759711.00;138485000000
460224;1461782800.00;134607000000
460368;1461806352.00;107917000000
460512;1461828607.00;121262000000
460656;1461851365.00;112532000000
460800;1461873632.00;106206000000
460944;1461897454.00;88304652155
461088;1461919582.00;87058697304
461232;1461941799.00;92795759295
461376;1461964609.00;106150000000
461520;1461987731.00;99794655375
461664;1462009381.00;100715000000
461808;1462033432.00;108208000000
461952;1462054873.00;107956000000
462096;1462078731.00;93582118384
462240;1462100308.00;116902000000
462384;1462123213.00;94493516022
462528;1462146376.00;106052000000
462672;1462168013.00;122707000000
462816;1462191903.00;107339000000
462960;1462214557.00;95571477070
463104;1462235665.00;102246000000
463248;1462260743.00;96362588301
463392;1462282318.00;106593000000
463536;1462305426.00;113989000000
463680;1462327995.00;94612957066
463824;1462350221.00;97309830080
463968;1462373360.00;99591573969
464112;1462396091.00;87130910630
464256;1462418548.00;84521237278
464400;1462441135.00;88923981693
464544;1462463628.00;88798234648
464688;1462486947.00;82803625372
464832;1462508835.00;93622534409
464976;1462531740.00;91993866056
465120;1462553681.00;86454360274
465264;1462576690.00;96059072113
465408;1462599465.00;80096080501
465552;1462621548.00;116324000000
465696;1462644065.00;106621000000
465840;1462667572.00;103677000000
465984;1462690154.00;100585000000
466128;1462712569.00;107873000000
466272;1462734627.00;109373000000
466416;1462757649.00;102893000000
466560;1462780529.00;121412000000
466704;1462802965.00;117713000000
466848;1462825470.00;118015000000
466992;1462850042.00;97133679023
467136;1462870728.00;114132000000
467280;1462894306.00;118381000000
467424;1462916367.00;119648000000
467568;1462938505.00;121665000000
467712;1462961595.00;110767000000
467856;1462985044.00;114223000000
468000;1463007306.00;121963000000
468144;1463029769.00;107895000000
468288;1463051225.00;115853000000
468432;1463074418.00;127352000000
468576;1463097506.00;123838000000
468720;1463120135.00;113921000000
468864;1463142793.00;110354000000
469008;1463164925.00;131085000000
469152;1463187673.00;140656000000
469296;1463210502.00;139335000000
469440;1463233806.00;129952000000
469584;1463255868.00;129410000000
469728;1463278413.00;127699000000
469872;1463301034.00;127946000000
470016;1463323632.00;126366000000
470160;1463346756.00;119868000000
470304;1463369293.00;120641000000
470448;1463391551.00;146629000000
470592;1463414318.00;157555000000
470736;1463437606.00;129628000000
470880;1463460280.00;129457000000
471024;1463482616.00;127658000000
471168;1463506404.00;126411000000
471312;1463527670.00;165039000000
471456;1463550649.00;129920000000
471600;1463574115.00;140342000000
471744;1463595483.00;165355000000
471888;1463618442.00;145849000000
472032;1463640505.00;152897000000
472176;1463662733.00;165060000000
472320;1463685776.00;166658000000
472464;1463708984.00;158824000000
472608;1463731509.00;160504000000
472752;1463753401.00;180835000000
472896;1463776641.00;167850000000
473040;1463799505.00;168837000000
473184;1463821327.00;195159000000
473328;1463844179.00;193525000000
473472;1463867177.00;172576000000
473616;1463890332.00;176035000000
473760;1463912362.00;175302000000
473904;1463934964.00;172944000000
474048;1463958394.00;150121000000
474192;1463980526.00;160774000000
474336;1464003051.00;178677000000
474480;1464025811.00;178481000000
474624;1464048262.00;176606000000
474768;1464071172.00;154402000000
474912;1464093422.00;179303000000
475056;1464116435.00;178962000000
475200;1464139123.00;173596000000
475344;1464161868.00;171604000000
475488;1464183794.00;167205000000
475632;1464206530.00;164681000000
475776;1464229487.00;164118000000
475920;1464252222.00;167348000000
476064;1464274207.00;182434000000
476208;1464297426.00;172037000000
476352;1464319755.00;175623000000
476496;1464343757.00;140061000000
476640;1464365125.00;171938000000
476784;1464387696.00;157455000000
476928;1464410005.00;214877000000
477072;1464433575.00;184622000000
477216;1464456372.00;181483000000
477360;1464478217.00;174079000000
477504;1464500940.00;179841000000
477648;1464523504.00;199936000000
477792;1464546396.00;179129000000
477936;1464568566.00;188717000000
478080;1464592183.00;167381000000
478224;1464613863.00;204067000000
478368;1464636573.00;177550000000
478512;1464660689.00;177295000000
478656;1464682558.00;165555000000
478800;1464705303.00;191876000000
478944;1464727654.00;174239000000
479088;1464750838.00;191680000000
479232;1464772414.00;217489000000
479376;1464796097.00;180160000000
479520;1464818317.00;183916000000
479664;1464840667.00;194306000000
479808;1464863769.00;191576000000
479952;1464886394.00;202745000000
480096;1464908980.00;201797000000
480240;1464930869.00;212692000000
480384;1464953685.00;210361000000
480528;1464976137.00;244780000000
480672;1464998755.00;202639000000
480816;1465021517.00;217604000000
480960;1465044583.00;211210000000
481104;1465066909.00;209977000000
481248;1465090806.00;217609000000
481392;1465113432.00;195418000000
481536;1465135676.00;213546000000
481680;1465157254.00;271970000000
481824;1465181053.00;228349000000
481968;1465203517.00;184606000000
482112;1465225254.00;213321000000
482256;1465248784.00;225309000000
482400;1465271733.00;218614000000
482544;1465293570.00;241499000000
482688;1465316450.00;240225000000
482832;1465339113.00;277656000000
482976;1465361815.00;261047000000
483120;1465384164.00;258615000000
483264;1465407307.00;239207000000
483408;1465429444.00;250425000000
483552;1465451601.00;247688000000
483696;1465474493.00;263856000000
483840;1465496671.00;326279000000
483984;1465520243.00;370693000000
484128;1465541851.00;371345000000
484272;1465564757.00;384219000000
484416;1465587068.00;407990000000
484560;1465608568.00;500763000000
484704;1465632274.00;419434000000
484848;1465654961.00;452771000000
484992;1465677848.00;456798000000
485136;1465700298.00;455413000000
485280;1465722954.00;441042000000
485424;1465746086.00;412154000000
485568;1465767794.00;464307000000
485712;1465790511.00;430316000000
485856;1465813458.00;461803000000
486000;1465835811.00;534993000000
486144;1465858446.00;522427000000
486288;1465881149.00;521929000000
486432;1465904279.00;538317000000
486576;1465926633.00;470890000000
486720;1465948784.00;523365000000
486864;1465973062.00;425115000000
487008;1465995088.00;475940000000
487152;1466017499.00;427575000000
487296;1466040679.00;447064000000
487440;1466063282.00;402653000000
487584;1466084989.00;517339000000
487728;1466108017.00;483473000000
487872;1466131577.00;520646000000
488016;1466153184.00;544064000000
488160;1466176916.00;476323000000
488304;1466199311.00;529294000000
488448;1466222122.00;411509000000
488592;1466244186.00;498733000000
488736;1466267004.00;473590000000
488880;1466289864.00;511136000000
489024;1466313854.00;400932000000
489168;1466335405.00;494472000000
489312;1466358107.00;536268000000
489456;1466381481.00;433564000000
489600;1466403398.00;587142000000
489744;1466425885.00;469783000000
489888;1466449383.00;496845000000
490032;1466471424.00;467806000000
490176;1466493782.00;558695000000
490320;1466516858.00;531299000000
490464;1466538970.00;572321000000
490608;1466562279.00;485524000000
490752;1466584331.00;517147000000
490896;1466608406.00;525829000000
491040;1466630104.00;583765000000
491184;1466652255.00;563975000000
491328;1466674758.00;543185000000
491472;1466698252.00;475149000000
491616;1466721486.00;462617000000
491760;1466743390.00;445564000000
491904;1466766045.00;525207000000
492048;1466788778.00;483596000000
492192;1466811867.00;491366000000
492336;1466834441.00;515230000000
492480;1466857361.00;477750000000
492624;1466879701.00;512525000000
492768;1466903380.00;499326000000
492912;1466925184.00;541574000000
493056;1466947153.00;568962000000
493200;1466971029.00;453253000000
493344;1466993068.00;516486000000
493488;1467015751.00;471036000000
493632;1467038624.00;511657000000
493776;1467061890.00;422228000000
493920;1467084899.00;449915000000
494064;1467106802.00;417014000000
494208;1467129392.00;519298000000
494352;1467151823.00;476353000000
494496;1467174342.00;513671000000
494640;1467198114.00;490428000000
494784;1467220683.00;505981000000
494928;1467242754.00;530807000000
495072;1467265476.00;549145000000
495216;1467287988.00;456048000000
495360;1467311235.00;477264000000
495504;1467333831.00;527512000000
495648;1467356417.00;507434000000
495792;1467379574.00;421311000000
495936;1467401722.00;476481000000
496080;1467424492.00;475858000000
496224;1467446735.00;541961000000
496368;1467469809.00;493030000000
496512;1467492149.00;519527000000
496656;1467515369.00;509747000000
496800;1467537316.00;553260000000
496944;1467561011.00;465241000000
497088;1467583201.00;497534000000
497232;1467606279.00;478302000000
497376;1467628787.00;407454000000
497520;1467651335.00;497290000000
497664;1467673449.00;490974000000
497808;1467696985.00;456033000000
497952;1467719275.00;481779000000
498096;1467742635.00;372666000000
498240;1467765251.00;391818000000
498384;1467787699.00;340099000000
498528;1467811270.00;390776000000
498672;1467833508.00;372629000000
498816;1467855928.00;382926000000
498960;1467878368.00;399527000000
499104;1467900323.00;396176000000
499248;1467924011.00;368863000000
499392;1467945319.00;448980000000
499536;1467968681.00;379411000000
499680;1467991726.00;348190000000
499824;1468014890.00;376291000000
499968;1468037622.00;326843000000
500112;1468059977.00;344321000000
500256;1468082492.00;370888000000
500400;1468105019.00;422132000000
500544;1468127810.00;413562000000
500688;1468150470.00;476921000000
500832;1468173855.00;472342000000
500976;1468196675.00;504074000000
501120;1468219159.00;409455000000
501264;1468240368.00;403565000000
501408;1468263473.00;491049000000
501552;1468286146.00;481651000000
501696;1468309045.00;528941000000
501840;1468331725.00;467859000000
501984;1468353957.00;506811000000
502128;1468377242.00;433930000000
502272;1468400924.00;413970000000
502416;1468422279.00;398809000000
502560;1468445615.00;391220000000
502704;1468468757.00;334286000000
502848;1468490018.00;441114000000
502992;1468512384.00;529787000000
503136;1468535891.00;565594000000
503280;1468559226.00;437790000000
503424;1468580725.00;475867000000
503568;1468603901.00;477129000000
503712;1468627005.00;541502000000
503856;1468648950.00;477334000000
504000;1468671923.00;530367000000
504144;1468694687.00;460062000000
504288;1468717096.00;483215000000
504432;1468739913.00;475341000000
504576;1468762643.00;484260000000
504720;1468784723.00;531454000000
504864;1468807713.00;460212000000
505008;1468830672.00;466277000000
505152;1468852819.00;566702000000
505296;1468875054.00;522321000000
505440;1468898722.00;538866000000
505584;1468920359.00;496186000000
505728;1468943414.00;466167000000
505872;1468966590.00;463460000000
506016;1468989090.00;460931000000
506160;1469012003.00;448319000000
506304;1469034576.00;388865000000
506448;1469057625.00;458987000000
506592;1469079855.00;417799000000
506736;1469101830.00;476333000000
506880;1469125097.00;539282000000
507024;1469147131.00;462462000000
507168;1469170237.00;479092000000
507312;1469193832.00;416318000000
507456;1469216139.00;472230000000
507600;1469239028.00;476716000000
507744;1469262071.00;433386000000
507888;1469283752.00;465487000000
508032;1469306452.00;574884000000
508176;1469329218.00;505796000000
508320;1469351040.00;582340000000
508464;1469374547.00;573863000000
508608;1469397277.00;458528000000
508752;1469419593.00;465528000000
508896;1469442605.00;479636000000
509040;1469464887.00;482757000000
509184;1469488068.00;536222000000
509328;1469510241.00;495302000000
509472;1469533741.00;472115000000
509616;1469556358.00;433091000000
509760;1469578797.00;542088000000
509904;1469600227.00;491735000000
510048;1469624552.00;443109000000
510192;1469647344.00;526491000000
510336;1469668942.00;507663000000
510480;1469691579.00;465580000000
510624;1469715019.00;514049000000
510768;1469737673.00;428912000000
510912;1469760749.00;425230000000
511056;1469782945.00;477452000000
511200;1469805374.00;526849000000
511344;1469827719.00;454185000000
511488;1469851604.00;507815000000
511632;1469873948.00;460312000000
511776;1469896620.00;426937000000
511920;1469918258.00;529344000000
512064;1469941468.00;501570000000
512208;1469964359.00;464429000000
512352;1469986319.00;505758000000
512496;1470009730.00;509750000000
512640;1470031818.00;533040000000
512784;1470054399.00;561813000000
512928;1470077301.00;599827000000
513072;1470099503.00;453541000000
513216;1470122537.00;526861000000
513360;1470144319.00;586241000000
513504;1470166927.00;625660000000
513648;1470190346.00;580622000000
513792;1470211951.00;592928000000
513936;1470235681.00;579771000000
514080;1470258848.00;576299000000
514224;1470280745.00;553093000000
514368;1470304311.00;524364000000
514512;1470326019.00;596246000000
514656;1470349593.00;586753000000
514800;1470372077.00;638249000000
514944;1470395071.00;471552000000
515088;1470417742.00;513541000000
515232;1470441259.00;287731000000
515376;1470463520.00;417444000000
515520;1470485547.00;513382000000
515664;1470508392.00;455973000000
515808;1470531724.00;470622000000
515952;1470553658.00;482344000000
516096;1470577861.00;459826000000
516240;1470599325.00;526903000000
516384;1470621893.00;553626000000
516528;1470645346.00;492145000000
516672;1470667330.00;631302000000
516816;1470690812.00;499381000000
516960;1470713449.00;488224000000
517104;1470735620.00;508724000000
517248;1470758049.00;489743000000
517392;1470780942.00;569042000000
517536;1470803826.00;551487000000
517680;1470826709.00;479075000000
517824;1470849048.00;518847000000
517968;1470870813.00;577999000000
518112;1470893780.00;520976000000
518256;1470916770.00;565379000000
518400;1470939628.00;502243000000
518544;1470963249.00;411772000000
518688;1470984809.00;528006000000
518832;1471007617.00;427337000000
518976;1471030226.00;381453000000
519120;1471052546.00;490949000000
519264;1471075849.00;451081000000
519408;1471097914.00;471106000000
519552;1471120896.00;511883000000
519696;1471143299.00;513500000000
519840;1471164958.00;519822000000
519984;1471188059.00;699093000000
520128;1471209670.00;638904000000
520272;1471233765.00;650274000000
520416;1471256206.00;616849000000
520560;1471278763.00;673785000000
520704;1471302016.00;593630000000
520848;1471324517.00;598847000000
520992;1471346531.00;766095000000
521136;1471370230.00;692949000000
521280;1471392666.00;753126000000
521424;1471415787.00;760684000000
521568;1471437555.00;712797000000
521712;1471460184.00;753970000000
521856;1471482875.00;699529000000
522000;1471505658.00;635078000000
522144;1471529139.00;600456000000
522288;1471549857.00;669098000000
522432;1471573795.00;747037000000
522576;1471597243.00;649492000000
522720;1471620019.00;507274000000
522864;1471642369.00;630847000000
523008;1471665010.00;477701000000
523152;1471687993.00;491364000000
523296;1471710370.00;614037000000
523440;1471733599.00;583415000000
523584;1471755775.00;569560000000
523728;1471779152.00;414056000000
523872;1471801790.00;513103000000
524016;1471823698.00;630927000000
524160;1471847057.00;665573000000
524304;1471869344.00;611655000000
524448;1471891514.00;588418000000
524592;1471914098.00;693983000000
524736;1471936164.00;700530000000
524880;1471959703.00;759367000000
525024;1471982032.00;606341000000
525168;1472005090.00;617512000000
525312;1472027825.00;667289000000
525456;1472050684.00;530450000000
525600;1472072255.00;723226000000
525744;1472094967.00;796246000000
525888;1472117377.00;709944000000
526032;1472140915.00;772697000000
526176;1472162934.00;825272000000
526320;1472185155.00;870384000000
526464;1472209704.00;689701000000
526608;1472231597.00;681102000000
526752;1472253661.00;856967000000
526896;1472276825.00;695337000000
527040;1472300080.00;772566000000
527184;1472321870.00;722133000000
527328;1472344387.00;808377000000
527472;1472366899.00;797422000000
527616;1472389966.00;714953000000
527760;1472412628.00;657958000000
527904;1472434744.00;769755000000
528048;1472458340.00;625112000000
528192;1472480808.00;827344000000
528336;1472503129.00;758060000000
528480;1472525603.00;812518000000
528624;1472548625.00;778712000000
528768;1472571022.00;826402000000
528912;1472594007.00;819058000000
529056;1472616681.00;653794000000
529200;1472638563.00;781532000000
529344;1472662384.00;818174000000
529488;1472684835.00;781467000000
529632;1472707624.00;809992000000
529776;1472730262.00;800632000000
529920;1472753004.00;764619000000
530064;1472775150.00;784467000000
530208;1472797813.00;755022000000
530352;1472820500.00;745697000000
530496;1472843417.00;896390000000
530640;1472865680.00;738018000000
530784;1472888492.00;747944000000
530928;1472911076.00;784144000000
531072;1472934222.00;753063000000
531216;1472956974.00;804571000000
531360;1472978998.00;816891000000
531504;1473002646.00;784894000000
531648;1473024759.00;800264000000
531792;1473048613.00;486618000000
531936;1473070944.00;623300000000
532080;1473093056.00;757658000000
532224;1473115799.00;739195000000
532368;1473138675.00;780380000000
532512;1473161685.00;709429000000
532656;1473183971.00;713306000000
532800;1473207159.00;724187000000
532944;1473229378.00;841663000000
533088;1473252656.00;732799000000
533232;1473275401.00;723289000000
533376;1473297260.00;773847000000
533520;1473320296.00;804425000000
533664;1473343149.00;836154000000
533808;1473365396.00;853627000000
533952;1473388029.00;697017000000
534096;1473410361.00;882592000000
534240;1473433304.00;820239000000
534384;1473456496.00;739596000000
534528;1473478382.00;761703000000
534672;1473502074.00;864715000000
534816;1473524189.00;673552000000
534960;1473547625.00;736052000000
535104;1473569718.00;823488000000
535248;1473591702.00;812555000000
535392;1473614921.00;823168000000
535536;1473638029.00;808014000000
535680;1473660870.00;817436000000
535824;1473682790.00;975044000000
535968;1473706448.00;675353000000
536112;1473728302.00;800999000000
536256;1473751464.00;797226000000
536400;1473773849.00;695561000000
536544;1473796202.00;910781000000
536688;1473819570.00;649833000000
536832;1473842765.00;752385000000
536976;1473864321.00;788556000000
537120;1473887304.00;917285000000
537264;1473909706.00;779317000000
